^Annotation
!Annotation_date = 05/20/2005 09:49:12
!Annotation_platform = GPL271
!Annotation_platform_title =LC-17
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
8905		Hs.29189	ATPase, Class VI, type 11A			4087359	AI350153	ATP11A	IMAGE:1910785				
8906		Hs.153837	Myeloid cell nuclear differentiation antigen			4124573	AI364884	MNDA	IMAGE:2010404				
8907		Hs.210850	HECT domain containing 1			4107795	AI356174	HECTD1	IMAGE:2016869				
8908		Hs.322431	Neurogenic differentiation 2			4148004	AI369251	NEUROD2	IMAGE:2017885				
8909		Hs.470316	Activin A receptor, type I			3869783	AI261580	ACVR1	IMAGE:2028894				
8910				ta04d11.x1 Soares_pregnant_uterus_NbHPU Homo sapiens cDNA clone IMAGE:2043093 3', mRNA sequence		4176103	AI376113		IMAGE:2043093				
8911		Hs.142	Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1			3233126	AI018607	SULT1A1	IMAGE:1630974				
8912				yr96g05.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:213176 3', mRNA sequence		1050084	H75438		IMAGE:213176				
8913		Hs.369285	DKFZP434B168 protein			2903182	AA830083	DKFZP434B168	IMAGE:1352550				
8914				oc47g08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1352894 3', mRNA sequence		2903149	AA830050		IMAGE:1352894				
8915				oc56b07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1353685 3', mRNA sequence		2903884	AA830785		IMAGE:1353685				
8916		Hs.517397	Hypothetical protein FLJ40542			2904233	AA831134	FLJ40542	IMAGE:1354006				
8917		Hs.124384	Transcribed locus			2904807	AA831708		IMAGE:1356467				
8918		Hs.406184	FGFR1 oncogene partner 2			2905173	AA832074	FGFR1OP2	IMAGE:1357385				
8919				od04f09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1358249 3' similar to gb:M21121 T-CELL SPECIFIC RANTES PROTEIN PRECURSOR (HUMAN);contains Alu repetitive element;contains element MER22 MER22 repetitive element ;, mRNA sequence		2898815	AA825503		IMAGE:1358249				
8920				od08b10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1367323 3', mRNA sequence		2900168	AA827805		IMAGE:1367323				
8921				BX099498 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGp998O16185 ; IMAGE:132711, mRNA sequence		783146	R27011		IMAGE:132711				
8922		Hs.386567	Guanylate binding protein 2, interferon-inducible			1273875	W01896	GBP2	IMAGE:298899				
8923		Hs.398636	Hemoglobin, alpha 2			1101154	H93858	HBA2	IMAGE:242112				
8924				yr69a11.r1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:210524 5' similar to contains Alu repetitive element;contains MSR1 repetitive element ;, mRNA sequence		1023775	H65035		IMAGE:210524				
8925		Hs.531509	Similar to MGC57820 protein			2184260	AA459353	MGC57820	IMAGE:814489				
8926		Hs.292549	DKFZP586B0319 protein			2261698	AA521155	DLG1	IMAGE:826574				
8927		Hs.521563	Polymerase (DNA directed), beta			774275	R19641	POLB	IMAGE:34965				
8928		Hs.146406	Nitrilase 1			760356	R08433	NIT1	IMAGE:127317				
8929		Hs.523442	Hypothetical protein dJ462O23.2			4084192	AI346986	DJ462O23.2	IMAGE:1927339				
8930		Hs.100072	Gap junction protein, alpha 12, 47kDa			4137068	AI367323	GJA12	IMAGE:1933127				
8931		Hs.37135	Crystallin, beta B1			4076303	AI339376	CRYBB1	IMAGE:1947705				
8932				qt43g08.x1 Soares_fetal_lung_NbHL19W Homo sapiens cDNA clone IMAGE:1950782 3' similar to gb:M28826 T-CELL SURFACE GLYCOPROTEIN CD1B PRECURSOR (HUMAN);, mRNA sequence		4073269	AI336342		IMAGE:1950782				
8933		Hs.502710	CD6 antigen			4073867	AI336940	CD6	IMAGE:2009477				
8934		Hs.552582	Leucine rich repeat containing 17			4078531	AI341604	LRRC17	IMAGE:2010012				
8935		Hs.332197	Melanoma associated gene			4108330	AI356709	D2S448	IMAGE:2012757				
8936		Hs.516370	Carbohydrate sulfotransferase 10			4113656	AI362035	CHST10	IMAGE:2014373				
8937		Hs.446291	Macrophage scavenger receptor 1			5056465	AI734941	MSR1	IMAGE:2354198				
8938		Hs.355934	Splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)			5112970	AI744593	SFPQ	IMAGE:2364114				
8939		Hs.406515	NAD(P)H dehydrogenase, quinone 1			5425899	AI814684	NQO1	IMAGE:2420347				
8940		Hs.313	Secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)			5660734	AI924770	SPP1	IMAGE:2449631				
8941		Hs.191334	Uracil-DNA glycosylase			5855933	AW007155	UNG	IMAGE:2507005				
8942		Hs.511603	Nitric oxide synthase 3 (endothelial cell)			5885723	AW026967	NOS3	IMAGE:2534299				
8943		Hs.73793	Vascular endothelial growth factor			774590	R19956	VEGF	IMAGE:34778				
8944		Hs.11392	C-fos induced growth factor (vascular endothelial growth factor D)			3181617	AA995128	FIGF	IMAGE:1626996				
8945				zs08d11.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684597 5' similar to contains MER10.t3 MER10 repetitive element ;, mRNA sequence		1886448	AA251485		IMAGE:684597				
8946				zs09a10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684666 3' similar to gb:L11005 XANTHINE DEHYDROGENASE (HUMAN);, mRNA sequence		1886775	AA251767		IMAGE:684666				
8947		Hs.517987	HemK methyltransferase family member 1			1886741	AA251779	HEMK1	IMAGE:684869				
8948				zs12b02.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684939 3' similar to contains L1.t3 L1 repetitive element ;, mRNA sequence		1887289	AA252116		IMAGE:684939				
8949		Hs.257556	Chromosome 9 open reading frame 41			1887556	AA252582	C9orf41	IMAGE:685092				
8950		Hs.417549	Protein tyrosine phosphatase, non-receptor type 1			1874218	AA243361	PTPN1	IMAGE:685177				
8951				zs16d05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:685353 3' similar to contains L1.t2 L1 repetitive element ;, mRNA sequence		1874417	AA243625		IMAGE:685353				
8952				zs16g11.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:685412 5', mRNA sequence		1897811	AA262451		IMAGE:685412				
8953											EMPTY		
8954											EMPTY		
8955											EMPTY		
8956											EMPTY		
8957											EMPTY		
8958											EMPTY		
8959											EMPTY		
8960											EMPTY		
8961		Hs.443861	SFRS protein kinase 1			1928406	AA284106	SRPK1	IMAGE:700590				
8962		Hs.550810	Transcribed locus			1928439	AA284157		IMAGE:700634				
8963				zs48f09.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:700745 5', mRNA sequence		1928325	AA284027		IMAGE:700745				
8964		Hs.551509	Nardilysin (N-arginine dibasic convertase)			1928376	AA283902	NRD1	IMAGE:700809				
8965		Hs.463129	KIAA0553 protein			1933072	AA286681	KIAA0553	IMAGE:700911				
8966		Hs.445898	V-myb myeloblastosis viral oncogene homolog (avian)-like 1			1933312	AA287629	MYBL1	IMAGE:700993				
8967		Hs.546404	Hypothetical protein FLJ20294			1933337	AA287654	FLJ20294	IMAGE:701166				
8968				zs53d12.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:701207 5' similar to TR:G460152 G460152 FUSE BINDING PROTEIN. ;, mRNA sequence		1933596	AA286733		IMAGE:701207				
8969		Hs.298990	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2			2874240	AA805490	SMARCA2	IMAGE:1340660				
8970		Hs.129195	Family with sequence similarity 53, member B			2819016	AA768001	FAM53B	IMAGE:1341023				
8971		Hs.370549	B-cell CLL/lymphoma 11A (zinc finger protein)			2903982	AA830883	BCL11A	IMAGE:1353782				
8972		Hs.258002	Hypothetical protein MGC16044			2896546	AA824524	MGC16044	IMAGE:1355676				
8973		Hs.210546	Interleukin 21 receptor			2900310	AA827947	IL21R	IMAGE:1358037				
8974				od52b05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1371537 3' similar to gb:X07868_rna1 PUTATIVE INSULIN-LIKE GROWTH FACTOR II ASSOCIATED (HUMAN);, mRNA sequence		2899065	AA825753		IMAGE:1371537				
8975		Hs.409563	Proapoptotic caspase adaptor protein			2912559	AA837360	PACAP	IMAGE:1370474				
8976				od43a04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1370670, mRNA sequence		2910351	AA836032		IMAGE:1370670				
8977		Hs.129493	Adenylate cyclase 5			654935	T53075	ADCY5	IMAGE:68455				
8978				Xenopus laevis hypothetical protein MGC81434, mRNA (cDNA clone MGC:81434 IMAGE:6635623), complete cds		667339	T63474		IMAGE:81434				
8979		Hs.523696	Deltex 4 homolog (Drosophila)			771790	R18180	DTX4	IMAGE:30647				
8980		Hs.202526	SRY (sex determining region Y)-box 1			775360	R20579	SOX1	IMAGE:36134				
8981		Hs.189329	SMAD specific E3 ubiquitin protein ligase 1			865123	H02190	SMURF1	IMAGE:150692				
8982		Hs.127904	Transcribed locus			890649	H21954		IMAGE:160263				
8983				yp48h04.r1 Soares retina N2b4HR Homo sapiens cDNA clone IMAGE:190711 5' similar to contains Alu repetitive element;, mRNA sequence		908117	H38618		IMAGE:190711				
8984		Hs.81170	Pim-1 oncogene			992059	H52218	PIM1	IMAGE:209731				
9001		Hs.462525	Nitric oxide synthase 2A (inducible, hepatocytes)			2367878	AA583269	NOS2A	IMAGE:1086482				
9002		Hs.520028	Heat shock 70kDa protein 1A			2410787	AA595437	HSPA1A	IMAGE:1102543				
9003		Hs.512599	Cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)			2900883	AA826886	CDKN2A	IMAGE:1174836				
9004		Hs.472630	SAM domain and HD domain 1			2575634	AA649205	SAMHD1	IMAGE:1185239				
9005	activin A receptor type II-like 1	Hs.410104	Activin A receptor type II-like 1			4557242	NM_000020	ACVRL1	IMAGE:1239769				
9006		Hs.100299	Ligase III, DNA, ATP-dependent			2782092	AA742510	LIG3	IMAGE:1257548				
9007		Hs.82848	Selectin L (lymphocyte adhesion molecule 1)			2752988	AA732381	SELL	IMAGE:1302523				
9008		Hs.535298	Poly (ADP-ribose) glycohydrolase			2786339	AA746353	PARG	IMAGE:1309002				
9009		Hs.440848	Von Willebrand factor			2215102	AA485883	VWF	IMAGE:840486				
9010		Hs.446641	V-raf murine sarcoma 3611 viral oncogene homolog			1012589	H59757	ARAF	IMAGE:207618				
9011		Hs.504352	Neurotrimin			2106178	AA425422	HNT	IMAGE:773305				
9012		Hs.523847	Interferon, alpha-inducible protein (clone IFI-6-16)			2115738	AA432030	G1P3	IMAGE:782513				
9013		Hs.437422	Erythrocyte membrane protein band 4.1-like 1			845721	R71689	EPB41L1	IMAGE:155575				
9014		Hs.50308	Huntingtin interacting protein 2			1056474	H78385	HIP2	IMAGE:233581				
9015		Hs.208597	C-terminal binding protein 1			2206902	AA478268	CTBP1	IMAGE:740914				
9016				Mus musculus polymerase (DNA directed), epsilon, mRNA (cDNA clone MGC:62277 IMAGE:6410453), complete cds		647946	T40311		IMAGE:62277				
9017		Hs.180946	Hypothetical LOC388650			1492193	AA026170	LOC388650	IMAGE:469235				
9018		Hs.284491	Pyridoxal (pyridoxine, vitamin B6) kinase			1732828	AA158035	PDXK	IMAGE:590640				
9019		Hs.413482	Chromosome 21 open reading frame 33			1506059	AA034250	C21orf33	IMAGE:365973				
9020		Hs.432976	Nuclear receptor subfamily 1, group H, member 2			2541652	AA629265	NR1H2	IMAGE:744052				
9021		Hs.352341	Stress 70 protein chaperone, microsome-associated, 60kDa			1064252	H85311	STCH	IMAGE:222025				
9022		Hs.189445	Matrilin 2			1578904	AA071473	MATN2	IMAGE:366100				
9023		Hs.415067	Coronin, actin binding protein, 1A			1525652	AA047477	CORO1A	IMAGE:487988				
9024		Hs.371594	MAP kinase interacting serine/threonine kinase 1			2115592	AA431884	MKNK1	IMAGE:773637				
9025		Hs.379185	Potassium channel tetramerisation domain containing 18			1886069	AA251107	FLJ31322	IMAGE:684131				
9026		Hs.189119	CXXC finger 5			1886124	AA251097	CXXC5	IMAGE:684173				
9027		Hs.335205	Slingshot homolog 2 (Drosophila)			1860530	AA236092	SSH2	IMAGE:684294				
9028				zs05f11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684333 3', mRNA sequence		1860493	AA236046		IMAGE:684333				
9029		Hs.268887	Serine/threonine kinase 17a (apoptosis-inducing)			1885915	AA250954	STK17A	IMAGE:684491				
9030		Hs.180668	Transcribed locus			1885979	AA250998		IMAGE:684532				
9031		Hs.518900	Hypothetical protein FLJ32028			1886886	AA251925	FLJ32028	IMAGE:684651				
9032		Hs.51120	Cathelicidin antimicrobial peptide			1886913	AA251812	CAMP	IMAGE:684689				
9033		Hs.149413	Protein phosphatase 3 (formerly 2B), catalytic subunit, gamma isoform (calcineurin A gamma)			2874278	AA805528	PPP3CC	IMAGE:1341214				
9034		Hs.329989	Polo-like kinase 1 (Drosophila)			2877689	AA808283	PLK1	IMAGE:1352275				
9035		Hs.80976	Antigen identified by monoclonal antibody Ki-67			2912410	AA837211	MKI67	IMAGE:1368903				
9036		Hs.111217	Pleckstrin homology domain containing, family G (with RhoGef domain) member 2			3096697	AA938669	PLEKHG2	IMAGE:1340313				
9037		Hs.432562	Intersectin 2			1933002	AA287279	ITSN2	IMAGE:701077				
9038		Hs.528525	RAN-binding protein 2-like 1 short isoform			2079117	AA419346	LOC400966	IMAGE:746002				
9039		Hs.308709	Protein disulfide isomerase-associated 3			2910360	AA836041	GRP58	IMAGE:1370679				
9040				zs02d10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684019 3', mRNA sequence		1886226	AA251263		IMAGE:684019				
9041		Hs.465870	Kelch-like ECH-associated protein 1			2567569	AA642351	KEAP1	IMAGE:1184609				
9042				ns25d12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1184663 3' similar to TR:G460246 G460246 A2 ;, mRNA sequence		2567537	AA642319		IMAGE:1184663				
9043		Hs.434375	Protein tyrosine phosphatase, receptor type, B			2567632	AA642414	PTPRB	IMAGE:1184831				
9044				ns27d12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1184855 3' similar to contains L1.t2 L1 repetitive element ;, mRNA sequence		2567650	AA642432		IMAGE:1184855				
9045		Hs.292524	RAS p21 protein activator (GTPase activating protein) 1			2567591	AA642373	RASA1	IMAGE:1185095				
9046		Hs.389374	Hypothetical protein LOC257106			2567681	AA642463	LOC257106	IMAGE:1185135				
9047		Hs.170991	Hypothetical protein LOC285286			2575723	AA649294	LOC285286	IMAGE:1185266				
9048		Hs.119023	SMC2 structural maintenance of chromosomes 2-like 1 (yeast)			2575572	AA649143	SMC2L1	IMAGE:1185367				
9049		Hs.158304	Carbohydrate (chondroitin 6) sulfotransferase 3			5770050	AI973224	CHST3	IMAGE:2491410				
9050		Hs.445555	Serine (or cysteine) proteinase inhibitor, clade I (pancpin), member 2			5769025	AI972199	SERPINI2	IMAGE:2492422				
9051		Hs.11729	Solute carrier family 27 (fatty acid transporter), member 2			5812604	AI985408	SLC27A2	IMAGE:2496336				
9052		Hs.546354	Exosome component 2			5838398	AI991493	EXOSC2	IMAGE:2497460				
9053		Hs.197116	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 4			5837400	AI990519	SLC7A4	IMAGE:2499683				
9054		Hs.152944	Loss of heterozygosity, 11, chromosomal region 2, gene A			5857499	AW008721	LOH11CR2A	IMAGE:2502722				
9055		Hs.162807	Trefoil factor 1 (breast cancer, estrogen-inducible sequence expressed in)			5858547	AW009769	TFF1	IMAGE:2504927				
9056		Hs.493649	POU domain, class 2, transcription factor 1			5853707	AW005003	POU2F1	IMAGE:2505573				
9057		Hs.446427	Ornithine decarboxylase antizyme 1			5920816	AW055113	OAZ1	IMAGE:2556738				
9058		Hs.194709	Paraneoplastic antigen MA1			5914233	AW051874	PNMA1	IMAGE:2557074				
9059		Hs.491912	COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)			5810115	AI982896	COPS5	IMAGE:2559469				
9060		Hs.369125	Transmembrane anchor protein 1			5811319	AI984100	PSMD14	IMAGE:2562073				
9061		Hs.445387	Ribosomal protein S6 kinase, 90kDa, polypeptide 3			5766276	AI969458	RPS6KA3	IMAGE:2563099				
9062		Hs.474083	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2			5766475	AI969657	B4GALT2	IMAGE:2563384				
9063		Hs.371788	DKFZP547E1010 protein			5854554	AW005776	DKFZP547E1010	IMAGE:2566001				
9064		Hs.211601	Mitogen-activated protein kinase kinase kinase 12			5854690	AW005923	MAP3K12	IMAGE:2566105				
9065		Hs.518513	Tyrosine kinase, non-receptor, 2			2619607	AA664994	TNK2	IMAGE:1216323				
9066		Hs.56729	Lymphocyte-specific protein 1			2784696	AA743946	LSP1	IMAGE:1323933				
9067		Hs.487175	FGFR1 oncogene partner			2945027	AA856725	FGFR1OP	IMAGE:1371746				
9068				od54h06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1371803 3' similar to contains MER16.b3 MER16 repetitive element ;, mRNA sequence		2945075	AA856773		IMAGE:1371803				
9069	immunoglobulin heavy constant epsilon					185035	L00022	IGHE			LC:18002		
9070											LC:18008		
9071											EMPTY		
9072											EMPTY		
9073		Hs.351680	Homo sapiens, clone IMAGE:5274897, mRNA			4307777	AI439955		IMAGE:2134652				
9074		Hs.192068	Transcribed locus			4302692	AI439205		IMAGE:2134705				
9075				ti62a02.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2135018 3' similar to gb:M58458 40S RIBOSOMAL PROTEIN S4, X ISOFORM (HUMAN);contains element MIR repetitive element ;, mRNA sequence		4308893	AI440114		IMAGE:2135018				
9076				ti63e06.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2135170 3' similar to gb:X72467 IG KAPPA CHAIN PRECURSOR V-II REGION (HUMAN);, mRNA sequence		4307994	AI439986		IMAGE:2135170				
9077				tn65d11.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2174421 3', mRNA sequence		4536400	AI573026		IMAGE:2174421				
9078		Hs.406156	Dedicator of cytokinesis 7			4391948	AI499966	DOCK7	IMAGE:2174760				
9079		Hs.546356	Ribosomal protein L13a			4392055	AI500073	RPL13A	IMAGE:2174969				
9080				tn72b12.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2175071 3', mRNA sequence		4458070	AI540697		IMAGE:2175071				
9081		Hs.508597	Integrin, beta-like 1 (with EGF-like repeat domains)			1193699	N52533	ITGBL1	IMAGE:244703				
9082		Hs.250822	Serine/threonine kinase 6			764142	R11407	STK6	IMAGE:129865				
9083		Hs.520819	Insulin induced gene 1			1012452	H59620	INSIG1	IMAGE:207288				
9084		Hs.335084	Folylpolyglutamate synthase			824237	R44864	FPGS	IMAGE:33478				
9085		Hs.97270	Family with sequence similarity 13, member A1			1192590	N51424	FAM13A1	IMAGE:283301				
9086		Hs.533437	Full-length cDNA clone CS0DB003YO16 of Neuroblastoma Cot 10-normalized of Homo sapiens (human)			1392194	W81684		IMAGE:347373				
9087		Hs.497391	Arginyl aminopeptidase (aminopeptidase B)			835980	R64101	RNPEP	IMAGE:139573				
9088		Hs.518609	Actin related protein 2/3 complex, subunit 5, 16kDa			1357853	W55964	ARPC5	IMAGE:340558				
9089		Hs.116237	Vav 1 oncogene			674815	T65770	VAV1	IMAGE:80384				
9090		Hs.153863	SMAD, mothers against DPP homolog 6 (Drosophila)			1463493	AA007517	SMAD6	IMAGE:429356				
9091		Hs.494312	Neurotrophic tyrosine kinase, receptor, type 2			1211778	N63949	NTRK2	IMAGE:289428				
9092		Hs.54460	Chemokine (C-C motif) ligand 11			1378471	W69211	CCL11	IMAGE:343736				
9093		Hs.431460	Intercellular adhesion molecule 2			776316	R21535	ICAM2	IMAGE:130201				
9094		Hs.549043	Insulin-like growth factor 2 (somatomedin A)			1231908	N74623	IGF2	IMAGE:296448				
9095		Hs.321045	Inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon			1486747	AA022666	IKBKE	IMAGE:364448				
9096		Hs.512670	Branched chain aminotransferase 2, mitochondrial			2141324	AA436410	BCAT2	IMAGE:756490				
9097		Hs.81328	Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha			1815416	AA215580	NFKBIA	IMAGE:683519				
9098				zr97d03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:683621 3' similar to TR:G599827 G599827 SERINE/THREONINE PROTEIN KINASE. [2] TR:G825505 ;contains element TAR1 repetitive element ;, mRNA sequence		1815194	AA215450		IMAGE:683621				
9099		Hs.445437	Transcribed locus, weakly similar to XP_513408.1 similar to origin recognition complex, subunit 1; origin recognition complex, subunit 1, S. cerevisiae, homolog-like; origin recognition complex 1; replication control protein 1; origin recognition complex, subunit 1 (yeast homolog)-like ... [Pan troglodytes]			1815403	AA215649		IMAGE:683741				
9100		Hs.438040	Membrane-spanning 4-domains, subfamily A, member 1			1815491	AA215747	MS4A1	IMAGE:683775				
9101		Hs.122115	Hypothetical protein FLJ33915			1886067	AA251105	FLJ33915	IMAGE:684084				
9102		Hs.95424	Mitogen-activated protein kinase kinase kinase kinase 1			1886255	AA251085	MAP4K1	IMAGE:684205				
9103		Hs.150423	Cyclin-dependent kinase 9 (CDC2-related kinase)			1860631	AA236593	CDK9	IMAGE:684355				
9104				zs06c03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684388 3', mRNA sequence		1885793	AA250831		IMAGE:684388				
9105		Hs.820	Homeo box C6			4189983	AI380130	HOXC6	IMAGE:2107299				
9106		Hs.444279	Vasculin			4190050	AI380197	DKFZp761C169	IMAGE:2107343				
9107				tg01b07.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2107477 3' similar to gb:M63193 THYMIDINE PHOSPHORYLASE (HUMAN);contains TAR1.t1 TAR1 repetitive element ;, mRNA sequence		4190214	AI380361		IMAGE:2107477				
9108		Hs.280604	Protein phosphatase 3 (formerly 2B), regulatory subunit B, 19kDa, alpha isoform (calcineurin B, type I)			4190367	AI380514	PPP3R1	IMAGE:2107514				
9109				tg02g05.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2107640 3', mRNA sequence		4190307	AI380454		IMAGE:2107640				
9110				tg03f03.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2107709 3', mRNA sequence		4190551	AI380698		IMAGE:2107709				
9111		Hs.499821	Similar to jumonji domain containing 1A; testis-specific protein A; zinc finger protein			4222424	AI392877		IMAGE:2107876				
9112		Hs.500156	DnaJ (Hsp40) homolog, subfamily C, member 7			4223464	AI393917	DNAJC7	IMAGE:2107934				
9113		Hs.474053	Collagen, type VI, alpha 1			1524628	AA046525	COL6A1	IMAGE:487429				
9114		Hs.502315	Pyruvate dehydrogenase complex, component X			1189486	N48320	PDHX	IMAGE:279665				
9115		Hs.528335	Hypothetical protein FLJ25477			899893	H28983	FLJ25477	IMAGE:49919				
9116		Hs.514535	Lectin, galactoside-binding, soluble, 3 binding protein			2214572	AA485353	LGALS3BP	IMAGE:811000				
9117		Hs.386684	Abelson helper integration site			2186239	AA461119	AHI1	IMAGE:796199				
