^Annotation
!Annotation_date = 05/18/2005 22:13:42
!Annotation_platform = GPL1223
!Annotation_platform_title =Arcturus 22k human oligonucleotide microarray
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
8076		Hs.132161	Forkhead box K2			6504734	AW205262	FOXK2					
8987	splicing factor 3a, subunit 1, 120kDa	Hs.406277	Splicing factor 3a, subunit 1, 120kDa			33990913	BC007684	SF3A1					
4518		Hs.201058	Stathmin-like 4			6993193	AW452417	STMN4					
4941		Hs.368569	RAN binding protein 10			7020932	AK000686	RANBP10					
8668	hypothetical protein FLJ14627	Hs.437195	Hypothetical protein FLJ14627			33874085	BC011878	FLJ14627					
10474	guanine nucleotide binding protein (G protein), gamma 8	Hs.283961	Guanine nucleotide binding protein (G protein), gamma 8			15147245	NM_033258	GNG8					
1437	NAD(P)H:quinone oxidoreductase type 3, polypeptide A2	Hs.334832	NAD(P)H:quinone oxidoreductase type 3, polypeptide A2			6563265	AF125533	NQO3A2					
2504	KIAA0889 protein					4240266	AB020696	KIAA0889					
19571	hypothetical protein DKFZp434O0320	Hs.513784	Hypothetical protein DKFZp434O0320			6808267	AL137562	DKFZp434O0320					
19739	mitochondrial ribosomal protein S11	Hs.111286	Mitochondrial ribosomal protein S11			10440083	AK027059	MRPS11					
12270	1-acylglycerol-3-phosphate O-acyltransferase 3	Hs.248785	1-acylglycerol-3-phosphate O-acyltransferase 3			5725483	AL109795	AGPAT3					
10802	x 010 protein	Hs.231750	X 010 protein			10440019	AK027012	MDS010					
4082	maternal G10 transcript	Hs.380233	Maternal G10 transcript			32171174	NM_003910	G10					
8929	AP2 associated kinase 1	Hs.552584	AP2 associated kinase 1			38114742	BC002695	AAK1					
15099		Hs.306380	Hypothetical protein MGC2654			7019991	AK000114	MGC2654					
6772		Hs.271510	Glutathione reductase			6717229	AW305026	GSR					
2786				or80b02.s1 NCI_CGAP_Lu5 Homo sapiens cDNA clone IMAGE:1602123 3', mRNA sequence		3134410	AA962246						
6370		Hs.156291	Transcribed locus, moderately similar to XP_530247.1 LOC457903 [Pan troglodytes]			5365783	AI800311						
19188	G protein-coupled receptor 143	Hs.74124	G protein-coupled receptor 143			33878743	BC015657	GPR143					
19150	secreted and transmembrane 1	Hs.546296	Secreted and transmembrane 1			17389345	BC017716	SECTM1					
15069	glycerol-3-phosphate acyltransferase, mitochondrial	Hs.42586	Glycerol-3-phosphate acyltransferase, mitochondrial			10438366	AK025752	GPAM					
20474	hypothetical protein FLJ14816	Hs.334519	Hypothetical protein FLJ14816			14042613	AK027722	FLJ14816					
18688	IMP (inosine monophosphate) dehydrogenase 1	Hs.534808	IMP (inosine monophosphate) dehydrogenase 1			186393	J05272	IMPDH1					
11457		Hs.500333	Chromosome 10 open reading frame 58			14042840	AK027858	C10orf58					
2710	ribosomal protein S29	Hs.156367	Ribosomal protein S29			13904868	NM_001032	RPS29					
20531		Hs.130251	Transcribed locus			3753789	AI201183						
6446		Hs.546755	AT rich interactive domain 5B (MRF1-like)			10437444	AK025011	ARID5B					
19170		Hs.62771	Hypothetical protein FLJ20186			7018481	AL157465	FLJ20186					
6240	G protein-coupled receptor 133	Hs.435168	G protein-coupled receptor 133			7328046	AL162032	GPR133					
8476	hypothetical protein FLJ22573	Hs.352548	Hypothetical protein FLJ22573			10439007	AK026226	FLJ22573					
11008		Hs.551507	Leucyl/cystinyl aminopeptidase			2254529	AA514929	LNPEP					
11438	cyclin B1	Hs.23960	Cyclin B1			34304372	NM_031966	CCNB1					
13425		Hs.462684	Hypothetical protein DKFZp667M2411			8655701	AL359623	DKFZp667M2411					
14154				Homo sapiens mRNA; cDNA DKFZp564B2463 (from clone DKFZp564B2463)		6808316	AL137737						
6742		Hs.202544	Zinc finger protein 543			5590535	AI885371	ZNF543					
11653		Hs.87385	Chromosome 7 open reading frame 30			3427902	AI088843	C7orf30					
7664	mitochondrial intermediate peptidase	Hs.507498	Mitochondrial intermediate peptidase			33874917	BC009934	MIPEP					
8877				7q04d08.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:3676479 3', mRNA sequence		11548500	BF477673						
1649	glutamate receptor, ionotrophic, AMPA 3	Hs.377070	Glutamate receptor, ionotrophic, AMPA 3			32528275	NM_007325	GRIA3					
17284	APG10 autophagy 10-like (S. cerevisiae)	Hs.527193	APG10 autophagy 10-like (S. cerevisiae)			12053318	AL136912	APG10L					
6989	ubiquitin specific protease 1	Hs.35086	Ubiquitin specific protease 1			4206174	AF117386	USP1					
16161		Hs.4241	Hypothetical protein LOC142955			3178334	AA992220	LOC142955					
575	NIMA (never in mitosis gene a)-related kinase 6	Hs.197071	NIMA (never in mitosis gene a)-related kinase 6			33872354	BC012761	NEK6					
14128		Hs.533136	Low density lipoprotein receptor-related protein associated protein 1			2930991	AA844540	LRPAP1					
17003	docking protein 1, 62kDa (downstream of tyrosine kinase 1)	Hs.103854	Docking protein 1, 62kDa (downstream of tyrosine kinase 1)			2661055	AF035299	DOK1					
14468				AV650316 GLC Homo sapiens cDNA clone GLCCDE08 3', mRNA sequence		55940245	AV650316						
7395							X53578						
12065	mitochondrial ribosomal protein L10	Hs.347535	Mitochondrial ribosomal protein L10			16198455	BC015904	MRPL10					
3831		Hs.497626	Plexin A2			11597474	BF512295	PLXNA2					
18118	hypothetical protein FLJ90119	Hs.502100	Hypothetical protein FLJ90119			34785025	BC017073	FLJ90119					
7711		Hs.370854	Tuberous sclerosis 1			5836800	AI989919	TSC1					
7040		Hs.197086	High-mobility group protein 2-like 1			4762073	AI658503	HMG2L1					
20189		Hs.294088	GAJ protein			11598862	BF513683	GAJ					
8566	single Ig IL-1R-related molecule	Hs.501624	Single Ig IL-1R-related molecule			10437546	AK025099	SIGIRR					
1153		Hs.80545	Ribosomal protein L37			5672712	AI933842	RPL37					
6755	hypothetical protein DKFZp761H039	Hs.4221	Hypothetical protein DKFZp761H039			8655658	AL359592	DKFZp761H039					
9074	TNF receptor-associated factor 7	Hs.334479	TNF receptor-associated factor 7			12053336	AL136921	TRAF7					
18366				ns63h01.s1 NCI_CGAP_Pr22 Homo sapiens cDNA clone IMAGE:1188337 3' similar to contains element L1 repetitive element ;, mRNA sequence		2583886	AA652234						
988		Hs.306899	RAB28, member RAS oncogene family			10440038	AK027027	RAB28					
7999		Hs.8705	Hypothetical protein MGC32065			11514735	BF448592	MGC32065					
20042		Hs.268728	Tweety homolog 1 (Drosophila)			821838	R43962	TTYH1					
16321		Hs.25555	TRAX/DISC1 intergenic exon A			6506611	AW207115						
1375		Hs.87464	Sex comb on midleg homolog 1 (Drosophila)			10433298	AK021989	SCMH1					
17105				nac29d05.x1 Lupski_sciatic_nerve Homo sapiens cDNA clone IMAGE:3394616 3' similar to TR:Q9UJF0 Q9UJF0 DJ620E11.1A ;contains element MER25 repetitive element ;, mRNA sequence		11681380	BF589056						
15595		Hs.195464	Filamin A, alpha (actin binding protein 280)			7018440	AL157419	FLNA					
7939	calcium modulating ligand	Hs.529846	Calcium modulating ligand			18105008	NM_001745	CAMLG					
8493	mitochondrial ribosomal protein L34	Hs.515242	Mitochondrial ribosomal protein L34			33988420	BC000071	MRPL34					
11728	hypothetical protein from EUROIMAGE 1669387	Hs.10095	Hypothetical protein from EUROIMAGE 1669387			9187609	AL365410	LOC56930					
10875	coiled-coil-helix-coiled-coil-helix domain containing 5	Hs.375707	Coiled-coil-helix-coiled-coil-helix domain containing 5			33872826	BC004498	CHCHD5					
5206	cytochrome b5 reductase b5R.2	Hs.414362	Cytochrome b5 reductase b5R.2			12654996	BC001346	CYB5R2					
21417	chromosome 14 open reading frame 173	Hs.24956	Chromosome 14 open reading frame 173			10438314	AK025709	C14orf173					
20229	KIAA0974	Hs.408577	KIAA0974			10437652	AK025189	KIAA0974					
903	Williams-Beuren syndrome chromosome region 23	Hs.546443	Williams-Beuren syndrome chromosome region 23			10438725	AK026020	WBSCR23					
9541		Hs.517860	Chromosome 3 open reading frame 18			6701493	AW294857	C3orf18					
3100	hypothetical protein FLJ13868	Hs.9003	Hypothetical protein FLJ13868			39645187	BC009308	FLJ13868					
16806	guanosine monophosphate reductase 2	Hs.368855	Guanosine monophosphate reductase 2			9956931	AF135159	GMPR2					
17588	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	Hs.469820	V-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)			17390363	BC018163	RALB					
8063	zinc finger protein 511	Hs.422113	Zinc finger protein 511			15929410	BC015139	ZNF511					
16083		Hs.502266	G2 protein			795546	R38090	G2					
3788	O-acetyltransferase	Hs.260041	O-acetyltransferase			10438076	AK025532	CAS1					
5815		Hs.379185	Potassium channel tetramerisation domain containing 18			2816470	AA765232	FLJ31322					
3197	PR domain containing 15	Hs.473893	PR domain containing 15			7799155	AL355710	PRDM15					
6311	potassium channel, subfamily K, member 6	Hs.240395	Potassium channel, subfamily K, member 6			4574321	AF117708	KCNK6					
8535		Hs.499745	Transcribed locus, strongly similar to XP_415578.1 similar to myosin heavy chain [Gallus gallus]			3770843	AI208901						
17924		Hs.1176	Solute carrier family 4, anion exchanger, member 3			10703203	BF002928	SLC4A3					
15704		Hs.368337	Chromosome 6 open reading frame 155			6807856	AL137346	C6orf155					
22442											agilent control, positive		
5423	hypothetical protein PRO0386	Hs.186810	RALBP1 associated Eps domain containing 2			7959709	AF116603	PRO0386					
7238	microtubule associated serine/threonine kinase 1	Hs.227489	Microtubule associated serine/threonine kinase 1			4589589	AB023190	MAST1					
16669		Hs.540460	Transcribed locus			5768193	AI971367						
20742	Bardet-Biedl syndrome 2	Hs.333738	Bardet-Biedl syndrome 2			33878488	BC014140	BBS2					
177											agilent control, positive		
936	blocked early in transport 1 homolog (S. cerevisiae) like	Hs.414418	Blocked early in transport 1 homolog (S. cerevisiae) like			7188797	AF234160	BET1L					
1235	ATP-binding cassette, sub-family D (ALD), member 4	Hs.94395	ATP-binding cassette, sub-family D (ALD), member 4			21536380	NM_020326	ABCD4					
14242	N-glycanase 1	Hs.368960	N-glycanase 1			13938210	BC007226	NGLY1					
20846	KIAA0828 protein	Hs.195058	KIAA0828 protein			14249935	BC008349	KIAA0828					
4568	protocadherin gamma subfamily C, 5	Hs.368160	Protocadherin gamma subfamily C, 3			5456983	AF152339	PCDHGC5					
4155		Hs.547187	Transcribed locus, moderately similar to XP_531202.1 LOC464791 [Pan troglodytes]			12511419	BG054639						
8039		Hs.75599	Serine (or cysteine) proteinase inhibitor, clade C (antithrombin), member 1			3895219	AI272951	SERPINC1					
14371	ADP-ribosylation-like factor 6 interacting protein 4	Hs.103561	ADP-ribosylation-like factor 6 interacting protein 4			40226431	BC015569	ARL6IP4					
2843				DKFZp434K0211_s1 434 (synonym: htes3) Homo sapiens cDNA clone DKFZp434K0211 3', mRNA sequence		5935195	AL039716						
3662		Hs.314338	WD repeat domain 9			5659340	AI923376	WDR9					
2235		Hs.338851	FLJ41238 protein			3753458	AI200852	FLJ41238					
18553				wd10h04.x1 NCI_CGAP_Co3 Homo sapiens cDNA clone IMAGE:2327767 3' similar to contains Alu repetitive element;, mRNA sequence		4970383	AI693043						
22416											agilent control, negative		
13862	sialidase 2 (cytosolic sialidase)					4688893	Y16535	NEU2					
10004	cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)	Hs.435051	Cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)			39995074	NM_001800	CDKN2D					
20152	adiponectin receptor 1	Hs.5298	Adiponectin receptor 1			14789613	BC010743	ADIPOR1					
16006	leucine-rich repeats and calponin homology (CH) domain containing 4	Hs.125742	Leucine-rich repeats and calponin homology (CH) domain containing 4			14043280	BC007634	LRCH4					
1686	chimerin (chimaerin) 1	Hs.380138	Chimerin (chimaerin) 1			15030253	BC011393	CHN1					
12860				xf16c05.x1 NCI_CGAP_Kid8 Homo sapiens cDNA clone IMAGE:2618216 3' similar to SW:NU3M_HUMAN P03897 NADH-UBIQUINONE OXIDOREDUCTASE CHAIN 3 ;, mRNA sequence		6197055	AW149159						
10413	eukaryotic translation initiation factor 2C, 3	Hs.530333	Eukaryotic translation initiation factor 2C, 3			10434449	AK022827	EIF2C3					
1841	dicarbonyl/L-xylulose reductase	Hs.9857	Dicarbonyl/L-xylulose reductase			34783100	BC001470	DCXR					
15510	F-box protein 22	Hs.458959	F-box protein 22			10439093	AK026282	FBXO22					
21683		Hs.268668	Hypothetical protein FLJ39441			759651	R07728	FLJ39441					
12900											agilent control, negative		
22257	polycomb group ring finger 1	Hs.316750	Polycomb group ring finger 1			13436325	BC004952	PCGF1					
5777		Hs.502630	Chromosome 11 open reading frame 31			5436530	AI817451	C11orf31					
20627	ADP-ribosyltransferase 1	Hs.382188	ADP-ribosyltransferase 1			4757783	NM_004314	ART1					
15524		Hs.101761	Nedd4 binding protein 3			6144166	AW139448	N4BP3					
9517	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4	Hs.101915	Elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4			14594721	AY037298	ELOVL4					
15640	G protein-coupled receptor 135	Hs.512691	G protein-coupled receptor 135			54262142	NM_022571	GPR135					
14725		Hs.87968	Toll-like receptor 9			6992267	AW451491	TLR9					
17878		Hs.544589	Transcribed locus			3229117	AI014781						
8128		Hs.514292	Homeo box B8			12066584	BF739920	HOXB8					
17530	keratin associated protein 4-7	Hs.380164	Keratin associated protein 4-7			12655451	AJ406939	KRTAP4-7					
16230		Hs.371597	Dynein 2 light intermediate chain			3110446	AA947051	D2LIC					
19218	loss of heterozygosity, 11, chromosomal region 2, gene A	Hs.152944	Loss of heterozygosity, 11, chromosomal region 2, gene A			2190973	AF002672	LOH11CR2A					
1300	NOD9 protein	Hs.524082	NOD9 protein			10437587	AK025131	NOD9					
15791	glycoprotein M6A	Hs.75819	Glycoprotein M6A			4618355	AI609188	GPM6A					
7093							AL049366						
20007	v-myc myelocytomatosis viral oncogene homolog (avian)	Hs.202453	V-myc myelocytomatosis viral oncogene homolog (avian)			12652778	BC000141	MYC					
21833	STE20-like kinase (yeast)	Hs.500972	STE20-like kinase (yeast)			11385653	AF273048	SLK					
13514		Hs.463105	DEAH (Asp-Glu-Ala-His) box polypeptide 8			6590123	AW247130	DHX8					
9011	hyperpolarization activated cyclic nucleotide-gated potassium channel 4	Hs.225671	Hyperpolarization activated cyclic nucleotide-gated potassium channel 4			4775352	AJ132429	HCN4					
12708	hippocalcin-like 1	Hs.467696	Hippocalcin-like 1			7020797	AK000596	HPCAL1					
10511	hypothetical protein MGC14288	Hs.388645	Hypothetical protein MGC14288			33871843	BC007849	MGC14288					
3688	cyclin-dependent kinase 7 (MO15 homolog, Xenopus laevis, cdk-activating kinase)	Hs.184298	Cyclin-dependent kinase 7 (MO15 homolog, Xenopus laevis, cdk-activating kinase)			16950659	NM_001799	CDK7					
17208	paralemmin	Hs.78482	Paralemmin			4456612	Y14770	PALM					
8638	scavenger receptor class B, member 2	Hs.349656	Scavenger receptor class B, member 2			219702	D12676	SCARB2					
10617	cyclic nucleotide gated channel beta 3	Hs.154433	Cyclic nucleotide gated channel beta 3			9247065	AF272900	CNGB3					
21395				Homo sapiens membrane-associated guanylate kinase MAGI3 mRNA, complete cds		10945427	AF257238						
10146	hypothetical LOC146439	Hs.513285	Hypothetical LOC146439			34782997	BC015446	LOC146439					
20674		Hs.507290	Kelch/ankyrin repeat containing cyclin A1 interacting protein			2595970	AA659816	KARCA1					
5884		Hs.122523	Staphylococcal nuclease domain containing 1			765657	R12581	SND1					
20595		Hs.408909	Golgi phosphoprotein 3 (coat-protein)			1422165	W93014	GOLPH3					
20447	cullin 4A	Hs.339735	Cullin 4A			14249865	BC008308	CUL4A					
2553	hypothetical protein LOC112868	Hs.97837	Hypothetical protein LOC112868			9368830	AL390134	LOC112868					
2994				zh69h05.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:417369 3', mRNA sequence		1404526	W89214						
13328		Hs.460459	KIAA0556 protein			3807931	AI225218	KIAA0556					
17092				oo43h03.x5 NCI_CGAP_Lu5 Homo sapiens cDNA clone IMAGE:1568981 3', mRNA sequence		5054390	AI733277						
1752				Homo sapiens PRO0903 mRNA, complete cds		7770116	AF119840						
13915	RNA binding motif protein 12	Hs.246413	RNA binding motif protein 12			33872514	BC012787	RBM12					
21629	KIAA0280 protein	Hs.475334	KIAA0280 protein			15928928	BC014932	KIAA0280					
8505	chemokine orphan receptor 1	Hs.471751	Chemokine orphan receptor 1			1617516	U67784	CMKOR1					
6231		Hs.445503	Synapsin II			4114570	AI362949	SYN2					
1040	leucine rich repeat containing 3B	Hs.517868	Leucine rich repeat containing 3B			16519575	AF396933	LRRC3B					
18088		Hs.3843	Dual specificity phosphatase 7			5817060	AL110157	DUSP7					
7592		Hs.485195	Sortilin 1			4983571	AI695671	SORT1					
18852	family with sequence similarity 46, member A	Hs.10784	Family with sequence similarity 46, member A			33875737	BC000683	FAM46A					
8874	hypothetical protein FLJ11078	Hs.250632	Hypothetical protein FLJ11078			7023515	AK001940	FLJ11078					
14925	interleukin 17F	Hs.272295	Interleukin 17F			16118452	AF332389	IL17F					
422	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	Hs.54470	ATP-binding cassette, sub-family C (CFTR/MRP), member 8			9910116	NM_000352	ABCC8					
18608		Hs.128258	Hypothetical protein FLJ10094			6699687	AW293051	FLJ10094					
17370	nucleophosmin (nucleolar phosphoprotein B23, numatrin)	Hs.519452	Nucleophosmin (nucleolar phosphoprotein B23, numatrin)			16876871	BC016716	NPM1					
588	WD repeat domain 4	Hs.248815	WD repeat domain 4			40217836	NM_018669	WDR4					
11876				Homo sapiens LIM-homeodomain protein HLHX2 (LHX2) mRNA, complete cds		4406517	AF124735						
21175	platelet-activating factor acetylhydrolase, isoform Ib, beta subunit 30kDa	Hs.188501	Platelet-activating factor acetylhydrolase, isoform Ib, beta subunit 30kDa			33875390	BC000398	PAFAH1B2					
8587	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	Hs.78036	Solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2			38014346	BC000563	SLC6A2					
8260		Hs.390567	FYN oncogene related to SRC, FGR, YES			820956	R40565	FYN					
15186		Hs.546295	Chemokine (C motif) ligand 2			11446136	BF433809	XCL1					
8715		Hs.32043	Transcribed locus, weakly similar to XP_371797.1 hypothetical LOC389365 [Homo sapiens]			4827930	AI668622						
21560	phosphoinositide-3-kinase, class 2, gamma polypeptide	Hs.22500	Phosphoinositide-3-kinase, class 2, gamma polypeptide			3288456	AJ000008	PIK3C2G					
13438				Homo sapiens stromal cell-derived factor 2-like 1, mRNA (cDNA clone MGC:10722 IMAGE:3946057), complete cds		13623294	BC006248						
7877		Hs.79018	Chromatin assembly factor 1, subunit A (p150)			9793264	BE551652	CHAF1A					
8489		Hs.405479	Tryptase alpha/beta 1			6036375	AW081223	TPSAB1					
3471		Hs.344872	Clone IMAGE:1257951, mRNA sequence			17151886	BM141821						
1650	MpV17 transgene, murine homolog, glomerulosclerosis	Hs.75659	MpV17 transgene, murine homolog, glomerulosclerosis			34783089	BC001115	MPV17					
271	glycoprotein (transmembrane) nmb	Hs.190495	Glycoprotein (transmembrane) nmb			52694750	NM_002510	GPNMB					
