^Annotation
!Annotation_date = 05/18/2005 16:10:54
!Annotation_platform = GPL962
!Annotation_platform_title =CHUGAI 41K
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
4604		Hs.525529	Potassium large conductance calcium-activated channel, subfamily M, beta member 4			883055	H16815	KCNMB4					
4605				ym53e07.r1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:51805 3', mRNA sequence		893132	H24437						
4606				ab98e05.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:855008 3', mRNA sequence		2553080	AA630469						
4607		Hs.512690	Surfactant, pulmonary-associated protein B			2617924	AA663933	SFTPB					
4608		Hs.351887	Calcium/calmodulin-dependent protein kinase (CaM kinase) II beta			884163	H17923	CAMK2B					
4609		Hs.528631	Arylsulfatase D			2630682	AA669183	ARSD					
4610		Hs.511756	Ribonuclease P 40kDa subunit			2553163	AA630552	RPP40					
4611				ac07e11.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:855788 3' similar to contains Alu repetitive element;, mRNA sequence		2618032	AA664041						
4612		Hs.125849	SPFH domain family, member 2			2659970	AA679448	SPFH2					
4613		Hs.15299	HMBA-inducible			2702675	AA699712	HIS1					
4614		Hs.517216	Phosphoprotein enriched in astrocytes 15			2717329	AA707411	PEA15					
4615				zj30e03.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:451804 3', mRNA sequence		2716736	AA706818						
4616		Hs.474206	HIR histone cell cycle regulation defective homolog A (S. cerevisiae)			2714682	AA704764	HIRA					
4617		Hs.468455	CDNA FLJ39047 fis, clone NT2RP7010817			2838565	AA779234						
4618		Hs.101007	Hypothetical protein MGC48972			2716999	AA707081	MGC48972					
4619		Hs.8765	DEAD (Asp-Glu-Ala-Asp) box polypeptide 42			2716882	AA706964	DDX42					
4620		Hs.270845	Kinesin family member 23			2704044	AA700879	KIF23					
4621		Hs.515742	Full-length cDNA clone CS0DD009YF23 of Neuroblastoma Cot 50-normalized of Homo sapiens (human)			2703145	AA700182						
4622		Hs.43505	Inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma			826208	R56102	IKBKG					
4623		Hs.546523	Hypothetical protein FLJ38348			2840839	AA781508	FLJ38348					
4624		Hs.534464	Chromosome X open reading frame 15			1692013	AA130591	CXorf15					
4625		Hs.7953	Golgi autoantigen, golgin subfamily a, 7			1647653	AA101072	GOLGA7					
4626		Hs.368823	KIAA1026 protein			879936	H15116	KIAA1026					
4627		Hs.435228	Synaptopodin			2618228	AA664237	SYNPO					
4628		Hs.4749	CDNA FLJ31660 fis, clone NT2RI2004410			2824875	AA773304						
4629		Hs.18259	XPA binding protein 1			1765496	AA181995	XAB1					
4630		Hs.208701	Chromosome 18 open reading frame 54			1924424	AA281744	C18orf54					
4631		Hs.172156	Transcribed locus			2220172	AA490999						
4632		Hs.184430	Homo sapiens, clone IMAGE:5259272, mRNA			2218702	AA489100						
4633		Hs.126655	Similar to RIKEN cDNA 4933437K13			2241227	AA505067	LOC92017					
4634				aa30a09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814744 3' similar to contains Alu repetitive element;contains element MER9 repetitive element ;, mRNA sequence		2177701	AA454925						
4635		Hs.429839	Similar to transcription factor BTF3			2218602	AA489000	MGC23908					
4636		Hs.335003	Ankyrin repeat domain 11			2240322	AA504162	ANKRD11					
4637				aa64e09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:825736 3', mRNA sequence		2241002	AA504842						
4638		Hs.433750	Eukaryotic translation initiation factor 4 gamma, 1			794732	R37276	EIF4G1					
4639		Hs.517366	Lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)			2715195	AA705277	LSS					
4640		Hs.465849	Protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1			2959154	AA864841	PIN1					
4641		Hs.480085	CDNA FLJ45085 fis, clone BRAWH3028754			1481874	AA018408						
4642		Hs.552128	Transcribed locus			1484992	AA021303						
4643		Hs.480190	Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 2			1550066	AA057425	MLLT2					
4644				ze41d08.s1 Soares retina N2b4HR Homo sapiens cDNA clone IMAGE:361551 3' similar to contains OFR.t1 OFR repetitive element ;, mRNA sequence		1479332	AA017167						
4645		Hs.40814	LOC440003			1481424	AA018169						
4646		Hs.244283	Hypothetical gene supported by BX641014			1485239	AA021549						
4647		Hs.117694	Calcium binding protein 3			900965	H30055	CABP5					
4648		Hs.18889	SEC31-like 2 (S. cerevisiae)			2110932	AA430357	SEC31L2					
4649		Hs.439381	Vacuolar protein sorting 13D (yeast)			2139295	AA434381	VPS13D					
4650		Hs.547549	Clone 114 tumor rejection antigen mRNA, complete cds			1118736	H97851						
4651		Hs.195058	KIAA0828 protein			1124551	H99883	KIAA0828					
4652		Hs.530899	Hypothetical protein LOC162073			2111112	AA430410	LOC162073					
4653				yv79a05.s1 Soares melanocyte 2NbHM Homo sapiens cDNA clone IMAGE:248912 3', mRNA sequence		1060333	H82244						
4654		Hs.380906	Myeloid-associated differentiation marker			1123649	H98981	MYADM					
4655				yx35b05.s1 Soares melanocyte 2NbHM Homo sapiens cDNA clone IMAGE:263697 3', mRNA sequence		1124340	H99672						
4656		Hs.27267	Hypothetical protein MGC50844			1192778	N51612	MGC50844					
4657		Hs.134830	Collagen, type VIII, alpha 1			1193025	N51859	COL8A1					
4658		Hs.546252	Chromosome 9 open reading frame 47			1191908	N50742	C9orf47					
4659		Hs.205427	WD repeat domain 35			1203021	N59131	WDR35					
4660		Hs.438801	Transcribed locus, weakly similar to XP_499236.1 LOC442377 [Homo sapiens]			1189137	N47971						
4661		Hs.480055	Transcribed locus			1189425	N48259						
4662		Hs.436968	Transcribed locus			1191951	N50785						
4663		Hs.527698	Sperm associated antigen 6			1210247	N62418	SPAG6					
4664		Hs.470412	RNA binding motif, single stranded interacting protein 1			2716776	AA706858	RBMS1					
4665				zi25e01.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:431832 3', mRNA sequence		2658566	AA678044						
4666		Hs.500013	DnaJ (Hsp40) homolog, subfamily B, member 12			2659836	AA679314	DNAJB12					
4667		Hs.116962	Transcribed locus, strongly similar to XP_529423.1 LOC451377 [Pan troglodytes]			2656580	AA680113						
4668		Hs.475963	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like			2656787	AA676265	CTDSPL					
4669		Hs.465918	Dedicator of cytokinesis 6			2658895	AA678373	DOCK6					
4670		Hs.131673	Glucocorticoid induced transcript 1			1860818	AA236798	GLCCI1					
4671		Hs.379848	Hypothetical protein FLJ34154			2107015	AA424910	FLJ34154					
4672		Hs.180295	Transcribed locus, strongly similar to XP_378898.2 hypothetical LOC400782 [Homo sapiens]			768337	R15922						
4673				yf68d06.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:27711 3', mRNA sequence		820774	R40025						
4674		Hs.462525	Nitric oxide synthase 2A (inducible, hepatocytes)			2986805	AA877840	NOS2A					
4675		Hs.85769	Estrogen receptor binding protein			2825658	AA772816	ERBP					
4676		Hs.444488	Secreted phosphoprotein 2, 24kDa			1195219	N54053	SPP2					
4677		Hs.7835	Mannose receptor, C type 2			992073	H52232	MRC2					
4678		Hs.233325	Hemochromatosis			2984817	AA876054	HFE					
4679				ag98d12.s1 Gessler Wilms tumor Homo sapiens cDNA clone IMAGE:1155191 3', mRNA sequence		2840228	AA780897						
4680		Hs.530871	Phosphodiesterase 1B, calmodulin-dependent			990958	H51117	PDE1B					
4681		Hs.463059	Signal transducer and activator of transcription 3 (acute-phase response factor)			2053155	AA399410	STAT3					
4682		Hs.476697	Transcribed locus, strongly similar to NP_002793.2 proteasome (prosome, macropain) 26S subunit, ATPase, 1 [Homo sapiens]			1634349	AA088837						
4683		Hs.42547	Homo sapiens, clone IMAGE:3894337, mRNA			1803394	AA205403						
4684		Hs.471393	Solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1			1924152	AA281426	SLC11A1					
4685		Hs.515876	Nuclear receptor binding protein			770377	R16767	NRBP					
4686		Hs.198365	2,3-bisphosphoglycerate mutase			2658587	AA678065	BPGM					
4687				ag11e12.s1 Gessler Wilms tumor Homo sapiens cDNA clone IMAGE:1070062 3', mRNA sequence		2433366	AA599741						
4688				yf14f04.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:126847 3', mRNA sequence		759119	R07196						
4689		Hs.483993	Palmdelphin			762261	R10305	PALMD					
4690		Hs.22587	Synovial sarcoma, X breakpoint 2 interacting protein			779339	R24451	SSX2IP					
4691				yh76a01.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:135624 3', mRNA sequence		787402	R31559						
4692		Hs.229988	GPI deacylase			793499	R36598	PGAP1					
4693		Hs.546382	Transcription factor CP2-like 2			835850	R63971	TFCP2L2					
4694		Hs.24276	Transcribed locus			784326	R28191						
4695				yh78g07.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:135900 3', mRNA sequence		789467	R33609						
4696		Hs.530291	Annexin A11			793051	R36150	ANXA11					
4697		Hs.438723	Solute carrier family 27 (fatty acid transporter), member 3			834037	R62158	SLC27A3					
4698		Hs.114761	MRNA; cDNA DKFZp313N0236 (from clone DKFZp313N0236)			1479633	AA017468						
4699		Hs.193613	Transportin 3			2178232	AA455456	TNPO3					
4700				yq06h06.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:196187 3' similar to contains Alu repetitive element;, mRNA sequence		959489	R91949						
4701		Hs.132340	Chromosome 6 open reading frame 85			1784695	AA194993	C6orf85					
4702		Hs.488025	Transcribed locus			1856619	AA233565						
4703		Hs.400698	Hypothetical protein FLJ35630			2100571	AA421754	FLJ35630					
4704		Hs.498748	Transcribed locus, strongly similar to XP_513429.1 similar to 24-dehydrocholesterol reductase; seladin-1; 3 beta-hydroxysterol delta 24 reductase [Pan troglodytes]			2159128	AA446463						
4705		Hs.463010	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1			1784955	AA195255	SMARCE1					
4706		Hs.185677	Neural precursor cell expressed, developmentally down-regulated 4-like			1892310	AA255551	NEDD4L					
4707		Hs.524094	Putative S1 RNA binding domain protein			2079590	AA417806	PS1D					
4708		Hs.160574	Junctophilin 1			2177408	AA454632	JPH1					
4709				aa01h06.s1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:812027 3', mRNA sequence		2179255	AA456679						
4710		Hs.445378	Full-length cDNA clone CS0CAP008YL09 of Thymus of Homo sapiens (human)			2177828	AA455052						
4711		Hs.274417	Mitochondrial ribosomal protein S18B			2189496	AA464612	MRPS18B					
4712		Hs.437943	Protein tyrosine phosphatase domain containing 1			2177758	AA454982	PTPDC1					
4713				aa02d03.s1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:812069 3', mRNA sequence		2178770	AA455994						
4714		Hs.116796	DIX domain containing 1			2177868	AA455092	DIXDC1					
4715		Hs.471508	Insulin receptor substrate 1			2179516	AA456306	IRS1					
4716		Hs.99298	Transcribed locus, weakly similar to XP_518535.1 similar to dJ108C2.1.4 (MCM3 minichromosome maintenance deficient 3 (S. cerevisiae), variant 4) [Pan troglodytes]			2166690	AA453021						
4717		Hs.487325	Protein kinase, cAMP-dependent, catalytic, beta			2184864	AA459980	PRKACB					
4718		Hs.477498	Elongation factor for selenoprotein translation			794361	R36905	SELB					
4719		Hs.462348	Nephronophthisis 4			817100	R42233	NPHP4					
4720		Hs.482301	Hypothetical protein FLJ13611			2166214	AA452545	FLJ13611					
4721		Hs.420024	Chromosome 10 open reading frame 46			2185040	AA460224	C10orf46					
4722		Hs.552809	Transcribed locus			820965	R40574						
4723				yf92f12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:30077 3', mRNA sequence		817305	R42543						
4724				zr49f06.s1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:666755 3', mRNA sequence		1856962	AA233932						
4725		Hs.43744	MRNA (clone ICRFp507I1077)			2080629	AA418828						
4726		Hs.506325	Nudix (nucleoside diphosphate linked moiety X)-type motif 4			2107233	AA425630	NUDT4					
4727		Hs.5086	Hypothetical protein MGC10433			795194	R37738	MGC10433					
4728		Hs.390171	Collagen, type XI, alpha 2			1128167	N22033	COL11A2					
4729		Hs.462956	PPAR binding protein			3232302	AI017966	PPARBP					
4730		Hs.3094	KIAA0063 gene product			705270	T82263	KIAA0063					
4731				yq16c08.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:197102 3' similar to contains Alu repetitive element;, mRNA sequence		967575	R93409						
4732				yq51h06.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:199355 3', mRNA sequence		981589	R95929						
4733		Hs.293970	Aldehyde dehydrogenase 6 family, member A1			1791869	AA196287	ALDH6A1					
4734		Hs.438489	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)			1138008	N23858	ATP5S					
4735		Hs.524161	Ras suppressor protein 1			1152955	N32556	RSU1					
4736		Hs.148768	Hypothetical protein FLJ36166			1163756	N40211	FLJ36166					
4737		Hs.46839	Transcribed locus			1189437	N48271						
4738		Hs.473470	GA binding protein transcription factor, alpha subunit 60kDa			1138882	N24732	GABPA					
4739				yy13f07.s1 Soares melanocyte 2NbHM Homo sapiens cDNA clone IMAGE:271141 3', mRNA sequence		1155624	N34482						
4740		Hs.52526	TSC22 domain family 2			1186389	N45223	KIAA0669					
4741		Hs.390729	V-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)			1190413	N49247	ERBB4					
4742		Hs.97432	Protein kinase C, epsilon			2115433	AA431725	PRKCE					
4743		Hs.148266	Glycerol-3-phosphate dehydrogenase 2 (mitochondrial)			2167656	AA453987	GPD2					
4744		Hs.102728	Transcribed locus			1210161	N62332						
4745				ae33f09.s1 Gessler Wilms tumor Homo sapiens cDNA clone IMAGE:897641 3', mRNA sequence		2230113	AA496792						
4746		Hs.98777	Transcribed locus			2115695	AA431987						
4747				aa92e01.s1 Stratagene fetal retina 937202 Homo sapiens cDNA clone IMAGE:838776 3', mRNA sequence		2180296	AA457576						
4748		Hs.539428	Transcribed locus			1391532	W80375						
4749				yn51a03.s1 Soares adult brain N2b5HB55Y Homo sapiens cDNA clone IMAGE:171916 3', mRNA sequence		885203	H18963						
4750				aa43a01.s1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:823656 3', mRNA sequence		2219218	AA489616						
4751				ym19a12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:48330 3', mRNA sequence		879769	H14949						
4752		Hs.491737	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H			2103529	AA424559	ATP6V1H					
4753		Hs.520917	Radical S-adenosyl methionine and flavodoxin domains 1			2069311	AA411648	RSAFD1					
4754		Hs.117767	Regulating synaptic membrane exocytosis 2			823805	R45592	RIMS2					
4755		Hs.199877	Copine IV			823344	R44447	CPNE4					
4756		Hs.446021	Solute carrier family 37 (glycerol-3-phosphate transporter), member 3			2185074	AA460258	SLC37A3					
4757		Hs.229128	Transcribed locus, weakly similar to XP_517655.1 similar to KIAA0825 protein [Pan troglodytes]			1383731	W73597						
4758				zp78c12.s1 Stratagene HeLa cell s3 937216 Homo sapiens cDNA clone IMAGE:626326 3', mRNA sequence		1775662	AA188619						
4759				zh69f06.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:417347 3' similar to gb:M24902 PROSTATIC ACID PHOSPHATASE PRECURSOR (HUMAN);, mRNA sequence		1404512	W89200						
4760		Hs.518419	Transcribed locus, strongly similar to NP_002334.1 lactotransferrin [Homo sapiens]			1728612	AA156997						
4761		Hs.317632	Cadherin 18, type 2			1746000	AA167589	CDH18					
4762		Hs.73677	Regulatory factor X, 1 (influences HLA class II expression)			1761320	AA180054	RFX1					
4763		Hs.132966	Met proto-oncogene (hepatocyte growth factor receptor)			1780112	AA191433	MET					
4764				zo82g11.s1 Stratagene ovarian cancer (#937219) Homo sapiens cDNA clone IMAGE:593444 3', mRNA sequence		1734836	AA160259						
4765				zp19f12.s1 Stratagene fetal retina 937202 Homo sapiens cDNA clone IMAGE:609935 3', mRNA sequence		1747829	AA169154						
4766		Hs.76277	Chromosome 19 open reading frame 32			2156611	AA443936	C19orf32					
4767		Hs.494312	Neurotrophic tyrosine kinase, receptor, type 2			2179688	AA456968	NTRK2					
4768		Hs.293274	Adenomatosis polyposis coli down-regulated 1			2106473	AA425743	APCDD1					
4769		Hs.98638	Transcribed locus			2113057	AA429885						
4770		Hs.500822	F-box and WD-40 domain protein 4			2139396	AA434482	SHFM3					
4771		Hs.545889	Transcribed locus			2159547	AA446882						
4772		Hs.439153	Polymerase (DNA directed), eta			2106385	AA425665	POLH					
4773		Hs.445842	Transcribed locus			2114522	AA432134						
4774		Hs.400696	Hypothetical protein MGC16664			2142047	AA437133	MGC16664					
4775		Hs.354645	Chromosome 14 open reading frame 49			2161273	AA447603	C14orf49					
4776		Hs.108104	Ubiquitin-conjugating enzyme E2L 3			2217222	AA487058	UBE2L3					
4777		Hs.488835	Transmembrane protein induced by tumor necrosis factor alpha			851776	R77144	TMPIT					
4778		Hs.413748	Protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3			1383016	W72861	PPFIA3					
4779				yh96g06.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:137626 3', mRNA sequence		797050	R39594						
4780		Hs.172788	Armadillo repeat containing, X-linked 3			1118878	H97993	ARMCX3					
4781		Hs.504432	WNK lysine deficient protein kinase 1			1154442	N34042	WNK1					
4782				yy81c01.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:279936 3', mRNA sequence		1201425	N57535						
4783				ab19a08.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:841238 3', mRNA sequence		2217285	AA487121						
4784				yq69d08.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:201039 3', mRNA sequence		986665	H48278						
4785		Hs.435466	F-box and WD-40 domain protein 8			757363	R06743	FBXW8					
4786		Hs.197644	Headcase homolog (Drosophila)			1670582	AA115400	HECA					
4787				ae58a11.s1 Stratagene lung carcinoma 937218 Homo sapiens cDNA clone IMAGE:951068 3', mRNA sequence		2524376	AA620437						
4788		Hs.9850	Chromosome 22 open reading frame 13			1779703	AA190998	C22orf13					
4789		Hs.552010	Transcribed locus, weakly similar to XP_512299.1 similar to QIL1 protein [Pan troglodytes]			1447863	AA005401						
4790		Hs.6906	V-ral simian leukemia viral oncogene homolog A (ras related)			1118833	H97948	RALA					
4791		Hs.517817	Transmembrane protein 43			2167660	AA453991	MGC3222					
4792				yg19f04.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:32683 3', mRNA sequence		821472	R43543						
4793				yf59e05.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:26203 3', mRNA sequence		775431	R20650						
4794				yh42e06.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:132418 3', mRNA sequence		782677	R26542						
4795		Hs.445000	Prostaglandin E receptor 3 (subtype EP3)			2159315	AA446650	PTGER3					
4796		Hs.516032	Hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit			1319018	W37424	HADHA					
4797		Hs.443735	PR/SET domain containing protein 8			2100295	AA421470	SET8					
4798		Hs.412355	LAG1 longevity assurance homolog 1 (S. cerevisiae)			2180290	AA457570	LASS1					
4799		Hs.532793	Karyopherin (importin) beta 1			1679346	AA121732	KPNB1					
4800		Hs.79881	CDNA: FLJ23006 fis, clone LNG00414			1679164	AA121366						
4801				yy89h06.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:280763 3' similar to contains element MER7 repetitive element ;, mRNA sequence		1191729	N50563						
4802		Hs.550579	Ribosomal protein L13A-like			1189347	N48181	MGC34774					
4803		Hs.395482	PTK2 protein tyrosine kinase 2			1192751	N51585	PTK2					
